id	CFB1	CFB2	CFB3	TFB1	TFB2	TFB3	logFC	logCPM	LR	PValue	FDR	sig	up/down
gnl|Amel_4.5|GB54131-RA	1936	828	550	938	1947	1789	1.893722497	6.915894034	13.14984313	0.000287543	0.008608101	1	+
gnl|Amel_4.5|GB54132-RA	111	81	60	16	12	9	-1.42390885	1.702621698	4.188053952	0.040709803	0.228772508	0	-
gnl|Amel_4.5|GB54133-RA	2	5	7	8	10	32	2.916657302	0.121950617	8.297257244	0.0039705	0.058542594	0	+
gnl|Amel_4.5|GB54134-RA	17	8	8	2	4	2	-0.71865288	-0.713188521	0.593152152	0.441202783	0.726497423	0	-
gnl|Amel_4.5|GB54135-RA	20	8	6	4	6	4	0.115576707	-0.517182171	0.017746518	0.894022512	0.963854482	0	+
gnl|Amel_4.5|GB54136-RA	1776	323	207	77	368	146	-0.475368802	4.767375598	0.564541897	0.45243601	0.733175167	0	-
gnl|Amel_4.5|GB54137-RA	412	270	257	113	98	113	-0.206800464	3.925146901	0.146293164	0.702103215	0.874830669	0	-
gnl|Amel_4.5|GB54139-RA	189	17	21	4	46	16	-0.28058614	1.5953952	0.104577421	0.746404199	0.899517425	0	-
gnl|Amel_4.5|GB54140-RA	2345	2693	2765	1834	1605	1675	0.59465633	7.517561324	1.18192544	0.276964363	0.589313467	0	+
gnl|Amel_4.5|GB54141-RA	71	21	25	10	34	9	0.170635228	1.064425561	0.053247394	0.817505944	0.932257042	0	+
gnl|Amel_4.5|GB54142-RA	6	41	21	9	7	18	0.097177577	0.577574282	0.011111122	0.916051031	0.97159311	0	+
gnl|Amel_4.5|GB54143-RA	285	407	231	77	138	120	-0.292217669	3.952630198	0.271190215	0.602534481	0.823829153	0	-
gnl|Amel_4.5|GB54144-RA	176	7	4	6	10	8	-1.159529139	1.007891986	1.29584977	0.254972705	0.565675841	0	-
gnl|Amel_4.5|GB54145-RA	88	88	87	43	79	98	0.922172662	2.78629659	2.146438027	0.142901083	0.428123969	0	+
gnl|Amel_4.5|GB54146-RA	787	224	153	54	168	118	-0.327829713	3.95438529	0.322126196	0.570332672	0.804315307	0	-
gnl|Amel_4.5|GB54147-RA	369	105	103	56	201	133	0.819284568	3.590755009	1.938408625	0.163841427	0.459886723	0	+
gnl|Amel_4.5|GB54148-RA	79	37	58	19	9	2	-1.159895896	1.270701293	1.9246552	0.165344381	0.462650551	0	-
gnl|Amel_4.5|GB54149-RA	190	267	191	35	79	105	-0.414995732	3.420452206	0.461150648	0.497086707	0.763383157	0	-
gnl|Amel_4.5|GB54150-RA	534	266	239	36	238	216	0.174734268	4.188633254	0.082656014	0.773729817	0.910564797	0	+
gnl|Amel_4.5|GB54151-RA	1127	778	733	100	591	340	-0.209217578	5.419036142	0.145183988	0.703180864	0.875367272	0	-
gnl|Amel_4.5|GB54152-RA	2107	200	166	18	1229	357	0.854325065	5.471196685	0.880869575	0.347963621	0.658979791	0	+
gnl|Amel_4.5|GB54153-RA	83	61	35	11	16	8	-1.046424135	1.312104821	2.222769188	0.135988951	0.418096689	0	-
gnl|Amel_4.5|GB54156-RA	1507	831	587	401	518	451	0.274320264	5.714450459	0.333571452	0.563563617	0.800208906	0	+
gnl|Amel_4.5|GB54157-RA	188	267	191	35	79	105	-0.412311939	3.418811632	0.454096434	0.500396015	0.765482908	0	-
gnl|Amel_4.5|GB54158-RA	135	29	21	33	26	26	0.494357349	1.688966194	0.476372273	0.490070139	0.757152653	0	+
gnl|Amel_4.5|GB54159-RA	57	53	43	203	107	194	3.045201811	3.596051098	22.10627198	2.57966E-06	0.000203981	1	+
gnl|Amel_4.5|GB54162-RA	1385	1431	1162	646	391	268	-0.314464252	6.021220224	0.319056699	0.572175087	0.805472666	0	-
gnl|Amel_4.5|GB54163-RA	1372	157	72	10	437	119	-0.006729191	4.359248347	5.65796E-05	0.993998414	0.997872383	0	-
gnl|Amel_4.5|GB54164-RA	8400	5523	5075	392	1850	1281	-1.247256983	7.855839852	4.881678045	0.027143219	0.184680115	0	-
gnl|Amel_4.5|GB54165-RA	4083	1782	1262	708	1390	1307	0.324519839	6.971161039	0.417495781	0.518189253	0.776858095	0	+
gnl|Amel_4.5|GB54166-RA	844	182	176	48	274	83	-0.191022564	4.044770043	0.092139865	0.761474185	0.905824157	0	-
gnl|Amel_4.5|GB54167-RA	50	13	10	10	18	7	0.399889046	0.462279527	0.267428297	0.605062133	0.824862776	0	+
gnl|Amel_4.5|GB54168-RA	1194	713	956	481	396	250	-0.049024779	5.632260174	0.008805276	0.925239092	0.97478192	0	-
gnl|Amel_4.5|GB54169-RA	3381	1827	1858	934	924	796	-0.065813157	6.858700341	0.017742122	0.89403556	0.963854482	0	-
gnl|Amel_4.5|GB54170-RA	263	180	173	52	36	44	-0.885915946	3.083940003	2.202902063	0.137751186	0.421450912	0	-
gnl|Amel_4.5|GB54172-RA	556	240	231	95	44	45	-0.997429185	3.668291412	2.66964679	0.10227872	0.360920878	0	-
gnl|Amel_4.5|GB54173-RA	3	8	1	1	0	0	-2.085938216	-1.766554467	1.664217185	0.197034889	0.500308688	0	-
gnl|Amel_4.5|GB54174-RA	941	347	192	90	340	326	0.450137457	4.71106044	0.621672928	0.430426294	0.71930341	0	+
gnl|Amel_4.5|GB54175-RA	1350	223	128	21	668	274	0.632696148	4.858720713	0.614193866	0.433213101	0.721741125	0	+
gnl|Amel_4.5|GB54176-RA	933	397	238	123	205	148	-0.299210077	4.462328992	0.341851235	0.558762598	0.796753798	0	-
gnl|Amel_4.5|GB54177-RA	5	10	6	4	0	3	-0.281741517	-1.045777835	0.057728304	0.810123158	0.928400908	0	-
gnl|Amel_4.5|GB54178-RA	143	83	61	17	142	73	0.893134131	2.765042909	1.731994083	0.188156435	0.489969135	0	+
gnl|Amel_4.5|GB54179-RA	13	9	10	3	10	5	0.349814589	-0.410176559	0.165994463	0.68369647	0.865142944	0	+
gnl|Amel_4.5|GB54180-RA	2	0	0	10	12	9	5.086980832	-0.726600488	18.34957729	1.8386E-05	0.000990645	1	+
gnl|Amel_4.5|GB54181-RA	1240	289	214	71	497	531	0.808399878	5.090620127	1.548197918	0.213401674	0.52170246	0	+
gnl|Amel_4.5|GB54182-RA	51	53	41	0	10	16	-1.314132813	1.058587993	2.158250301	0.141806084	0.426898407	0	-
gnl|Amel_4.5|GB54183-RA	3206	744	946	120	518	112	-1.381331934	5.676583357	5.426862797	0.019829271	0.155724474	0	-
gnl|Amel_4.5|GB54184-RA	860	651	607	248	197	114	-0.617065226	4.948340044	1.333690329	0.248149764	0.559343393	0	-
gnl|Amel_4.5|GB54185-RA	197	51	17	28	27	5	-0.522443504	1.755900674	0.406081767	0.523964975	0.779749035	0	-
gnl|Amel_4.5|GB54186-RA	4	0	0	0	6	0	1.863346149	-1.942644121	1.088929999	0.296708408	0.60859964	0	+
gnl|Amel_4.5|GB54187-RA	83	36	23	22	20	14	0.114627036	1.279253094	0.027108323	0.869222581	0.954773755	0	+
gnl|Amel_4.5|GB54188-RA	2459	405	304	212	769	334	0.247406977	5.554125986	0.170034494	0.680081153	0.864048362	0	+
gnl|Amel_4.5|GB54189-RA	4	12	10	2	2	3	-0.773290377	-0.869290202	0.519573553	0.471023649	0.743520401	0	-
gnl|Amel_4.5|GB54190-RA	1633	476	427	230	547	238	0.08433718	5.29466991	0.027828685	0.867512218	0.954599986	0	+
gnl|Amel_4.5|GB54191-RA	437	183	207	84	90	48	-0.524399095	3.543174456	0.871553727	0.35052553	0.660131294	0	-
gnl|Amel_4.5|GB54192-RA	22872	19028	17327	5316	4972	3544	-0.826231036	9.681633755	2.467324827	0.116235607	0.384041926	0	-
gnl|Amel_4.5|GB54193-RA	85	22	14	0	26	6	-0.595826983	0.787830771	0.392008991	0.531245277	0.783237316	0	-
gnl|Amel_4.5|GB54194-RA	2456	1351	1631	922	892	1067	0.405456144	6.760553346	0.652393503	0.419258238	0.712215006	0	+
gnl|Amel_4.5|GB54195-RA	76	124	141	26	14	13	-1.506732658	2.259225764	4.132373567	0.042070304	0.232467917	0	-
gnl|Amel_4.5|GB54197-RA	93	113	89	169	224	237	2.288042014	3.963626108	15.61531208	7.76235E-05	0.003154287	1	+
gnl|Amel_4.5|GB54198-RA	691	781	448	191	155	243	-0.413843795	4.907116359	0.598483362	0.439157278	0.724575807	0	-
gnl|Amel_4.5|GB54199-RA	29	5	18	2	1	1	-2.253667195	-0.414926585	4.271247623	0.03876246	0.22260623	0	-
gnl|Amel_4.5|GB54200-RA	242	90	165	51	37	23	-0.802790426	2.780820449	1.513893455	0.21854594	0.528595978	0	-
gnl|Amel_4.5|GB54201-RA	367	141	113	55	103	142	0.371664536	3.474727426	0.41794115	0.517966162	0.776707545	0	+
gnl|Amel_4.5|GB54203-RA	13025	5666	5683	3612	4658	3443	0.313250632	8.787745478	0.389853539	0.532376398	0.783713145	0	+
gnl|Amel_4.5|GB54204-RA	442	126	107	109	220	157	0.976123797	3.891464117	3.059049703	0.080288613	0.320206693	0	+
gnl|Amel_4.5|GB54205-RA	420	183	173	192	219	151	0.923373028	4.169049673	3.144015271	0.076205987	0.313003056	0	+
gnl|Amel_4.5|GB54207-RA	36	10	4	6	32	24	1.753324006	0.655734332	4.421663662	0.035485422	0.21365332	0	+
gnl|Amel_4.5|GB54208-RA	2813	1444	1393	841	1102	705	0.238712092	6.672096427	0.240596781	0.62377542	0.837627112	0	+
gnl|Amel_4.5|GB54209-RA	536	434	382	155	147	99	-0.473955044	4.367985922	0.804806738	0.369660108	0.675824178	0	-
gnl|Amel_4.5|GB54210-RA	951	269	182	227	673	456	1.401268152	5.208120412	6.749343273	0.00937822	0.099817685	0	+
gnl|Amel_4.5|GB54211-RA	4564	2364	2324	714	935	662	-0.671829471	6.969606942	1.874955668	0.170908578	0.468124604	0	-
gnl|Amel_4.5|GB54212-RA	45	38	47	53	10	6	0.466749198	1.47865359	0.280632502	0.596286952	0.81985899	0	+
gnl|Amel_4.5|GB54213-RA	1662	289	153	83	400	78	-0.42688211	4.633017356	0.387841714	0.533436076	0.784659982	0	-
gnl|Amel_4.5|GB54214-RA	2988	854	576	118	709	175	-0.794473341	5.673298744	1.73081879	0.188306364	0.490080075	0	-
gnl|Amel_4.5|GB54215-RA	580	60	68	22	173	41	-0.10893249	3.219167354	0.020504223	0.886137792	0.961328667	0	-
gnl|Amel_4.5|GB54216-RA	26093	6557	6071	953	2959	1881	-1.309624712	8.637010452	5.453608974	0.019527945	0.154253811	0	-
gnl|Amel_4.5|GB54217-RA	1436	183	164	104	271	84	-0.396056269	4.400961036	0.374226445	0.540709459	0.789669929	0	-
gnl|Amel_4.5|GB54218-RA	3	9	0	5	5	10	1.963140252	-0.828712986	2.862644888	0.09065832	0.34082893	0	+
gnl|Amel_4.5|GB54219-RA	11820	13619	8083	16182	12760	18385	1.783633534	10.37565688	10.31435583	0.001319994	0.027051862	1	+
gnl|Amel_4.5|GB54220-RA	1248	598	629	547	800	788	1.122100757	6.0179617	5.344470416	0.020788097	0.15993445	0	+
gnl|Amel_4.5|GB54221-RA	631	221	236	31	68	39	-1.621435357	3.560674576	8.098665066	0.004429787	0.062508632	0	-
gnl|Amel_4.5|GB54222-RA	7351	9029	12532	1825	1292	1247	-1.555609118	8.557235234	6.606545129	0.01016046	0.104294652	0	-
gnl|Amel_4.5|GB54223-RA	235	97	63	17	51	13	-0.952106463	2.310586622	2.061816777	0.151030009	0.440318012	0	-
gnl|Amel_4.5|GB54225-RA	12	1	1	0	0	0	-4.468997603	-1.787578658	4.512614642	0.033645771	0.207977648	0	-
gnl|Amel_4.5|GB54226-RA	103	44	56	14	28	20	-0.413121992	1.654070064	0.39616007	0.52907905	0.782070394	0	-
gnl|Amel_4.5|GB54227-RA	1047	578	423	247	176	109	-0.521965079	4.833979047	0.943516415	0.331375148	0.642647588	0	-
gnl|Amel_4.5|GB54228-RA	965	217	217	64	209	128	-0.361886414	4.197209489	0.402044885	0.526035078	0.780864273	0	-
gnl|Amel_4.5|GB54230-RA	918	1356	916	886	436	540	0.49504583	6.156755389	0.737176493	0.390566852	0.691297431	0	+
gnl|Amel_4.5|GB54231-RA	17	39	39	36	11	30	0.8929203	1.380478811	1.164093544	0.28061819	0.592752512	0	+
gnl|Amel_4.5|GB54233-RA	55	18	36	1	6	5	-1.911385829	0.525913185	5.034990792	0.024840219	0.176736214	0	-
gnl|Amel_4.5|GB54234-RA	53	63	69	12	6	10	-1.49164948	1.386806458	3.721611996	0.053712492	0.262066694	0	-
gnl|Amel_4.5|GB54235-RA	795	1180	1100	725	199	324	-0.017698886	5.867472529	0.000759549	0.978013151	0.991433971	0	-
gnl|Amel_4.5|GB54236-RA	1146	1091	811	380	293	353	-0.274491797	5.628532537	0.290879405	0.589657537	0.816475454	0	-
gnl|Amel_4.5|GB54237-RA	1529	582	545	342	270	210	-0.226600148	5.279584917	0.203372743	0.652012128	0.849966202	0	-
gnl|Amel_4.5|GB54238-RA	1	0	0	1	21	3	5.250520951	-1.029715943	11.97358113	0.000539601	0.013751695	1	+
gnl|Amel_4.5|GB54239-RA	347	99	85	59	213	216	1.305846664	3.76983951	4.526776004	0.033368424	0.206912228	0	+
gnl|Amel_4.5|GB54240-RA	80	34	41	4	21	1	-1.396078207	1.045668109	2.663750998	0.102658384	0.361247347	0	-
gnl|Amel_4.5|GB54242-RA	140	74	36	35	44	28	0.189320041	2.107587688	0.088773131	0.765742698	0.907897184	0	+
gnl|Amel_4.5|GB54243-RA	1285	241	263	89	206	57	-0.876991392	4.326342225	2.138394274	0.143652183	0.429555332	0	-
gnl|Amel_4.5|GB54244-RA	2223	3494	2560	1292	839	747	-0.299360255	7.144701373	0.270713296	0.602853689	0.823846627	0	-
gnl|Amel_4.5|GB54245-RA	2	1	2	0	2	3	1.138845494	-1.920279331	0.757995114	0.383956676	0.686483413	0	+
gnl|Amel_4.5|GB54246-RA	594	442	349	161	213	327	0.316227172	4.742066179	0.373290183	0.541216276	0.789669929	0	+
gnl|Amel_4.5|GB54247-RA	6	0	0	0	17	0	2.809268191	-1.230471823	2.338415416	0.126217887	0.400355824	0	+
gnl|Amel_4.5|GB54250-RA	30	21	6	2	2	5	-1.223073495	-0.205364176	1.670061495	0.196250298	0.49947301	0	-
gnl|Amel_4.5|GB54251-RA	816	57	46	16	196	46	-0.288831316	3.427084064	0.114710959	0.734843227	0.893385465	0	-
gnl|Amel_4.5|GB54252-RA	1076	434	404	43	236	123	-0.978823113	4.54019671	3.012212429	0.082639425	0.323687049	0	-
gnl|Amel_4.5|GB54253-RA	405	48	60	16	64	20	-0.856486918	2.533676281	1.345541418	0.246059087	0.557320375	0	-
gnl|Amel_4.5|GB54254-RA	884	1113	1076	434	275	308	-0.366376997	5.685594372	0.441951735	0.506181937	0.768636923	0	-
gnl|Amel_4.5|GB54255-RA	647	287	224	47	115	64	-1.022108415	3.812784657	3.461480713	0.062814041	0.2829623	0	-
gnl|Amel_4.5|GB54256-RA	379	98	81	76	193	191	1.19475429	3.73641786	4.004035328	0.045391466	0.241017985	0	+
gnl|Amel_4.5|GB54258-RA	9589	10557	14846	1525	623	352	-2.556090684	8.621380977	12.88222352	0.000331718	0.00963775	1	-
gnl|Amel_4.5|GB54259-RA	1921	649	556	125	354	139	-0.980998228	5.183496861	3.637418538	0.056494466	0.269048354	0	-
gnl|Amel_4.5|GB54260-RA	3037	873	567	154	220	135	-1.623157318	5.44411924	9.368163554	0.002207866	0.038967189	1	-
gnl|Amel_4.5|GB54261-RA	322	111	144	50	79	52	-0.312004317	3.097470719	0.298866666	0.584593793	0.812890593	0	-
gnl|Amel_4.5|GB54262-RA	592	411	291	212	146	156	0.047662948	4.474201786	0.008180288	0.927933641	0.97536136	0	+
gnl|Amel_4.5|GB54263-RA	415	396	329	192	243	281	0.565042669	4.659147128	1.205554227	0.272214387	0.585053915	0	+
gnl|Amel_4.5|GB54264-RA	1454	1074	994	406	539	545	0.024842498	5.955872907	0.00263419	0.959067054	0.985343637	0	+
gnl|Amel_4.5|GB54266-RA	594	678	655	258	164	177	-0.440331407	4.966357905	0.633962641	0.425905506	0.71722196	0	-
gnl|Amel_4.5|GB54267-RA	203	211	162	50	32	38	-0.974046537	3.013272504	2.458939932	0.116857624	0.385558427	0	-
gnl|Amel_4.5|GB54268-RA	2294	276	175	130	512	343	0.128224958	5.216097943	0.037208404	0.847041357	0.945554993	0	+
gnl|Amel_4.5|GB54269-RA	1297	807	801	295	205	220	-0.656904224	5.353069183	1.686984139	0.193999004	0.497083037	0	-
gnl|Amel_4.5|GB54270-RA	46	9	10	1	12	1	-0.867312634	-0.036681014	0.762131711	0.382662232	0.685603165	0	-
gnl|Amel_4.5|GB54271-RA	485	126	56	21	132	42	-0.351751503	3.110154761	0.254311769	0.614055259	0.831181713	0	-
gnl|Amel_4.5|GB54272-RA	34	70	50	10	24	20	-0.435901923	1.45082428	0.347459773	0.555554625	0.795439147	0	-
gnl|Amel_4.5|GB54273-RA	92	116	53	24	47	38	-0.05232063	2.223441774	0.006632925	0.935089834	0.97732343	0	-
gnl|Amel_4.5|GB54274-RA	7	5	1	0	0	4	-0.233065098	-1.561182449	0.027981535	0.867152242	0.954488994	0	-
gnl|Amel_4.5|GB54275-RA	4	1	2	3	2	0	0.867357396	-1.807138867	0.451904305	0.501432015	0.765878788	0	+
gnl|Amel_4.5|GB54276-RA	8	5	3	1	4	0	-0.424578676	-1.376983605	0.132100039	0.716264507	0.881926639	0	-
gnl|Amel_4.5|GB54279-RA	417	296	235	67	111	148	-0.251690888	3.913628849	0.209935868	0.646817675	0.847680262	0	-
gnl|Amel_4.5|GB54280-RA	556	293	347	45	79	46	-1.551671272	3.81364842	7.842471478	0.005103279	0.069206236	0	-
gnl|Amel_4.5|GB54281-RA	1597	1222	979	422	642	839	0.278650624	6.183950877	0.311729278	0.576620965	0.807884231	0	+
gnl|Amel_4.5|GB54282-RA	233	122	75	12	48	7	-1.434357748	2.348847729	4.100330571	0.04287483	0.23411831	0	-
gnl|Amel_4.5|GB54283-RA	301	111	118	56	116	32	-0.052550551	3.076132272	0.007587895	0.930585249	0.976156642	0	-
gnl|Amel_4.5|GB54284-RA	3	7	10	4	1	2	-0.346376182	-1.064223815	0.090174032	0.763956026	0.906821606	0	-
gnl|Amel_4.5|GB54286-RA	9421	9206	6878	3791	2273	3035	-0.171350688	8.743318724	0.097360535	0.755020386	0.903389706	0	-
gnl|Amel_4.5|GB54287-RA	1044	619	675	332	327	333	0.080205632	5.369675102	0.027158552	0.869102569	0.954773755	0	+
gnl|Amel_4.5|GB54288-RA	5611	5015	3387	1753	1683	1476	-0.215276178	7.828147059	0.171442354	0.678833111	0.86334065	0	-
gnl|Amel_4.5|GB54289-RA	36	80	70	56	34	47	0.722766803	2.252521556	1.014040911	0.313936704	0.626535929	0	+
gnl|Amel_4.5|GB54291-RA	356	71	26	63	229	121	1.410536568	3.463309352	4.114935151	0.042506155	0.232917183	0	+
gnl|Amel_4.5|GB54292-RA	5	8	11	3	4	0	-0.696987572	-0.943056049	0.373996819	0.540833679	0.789669929	0	-
gnl|Amel_4.5|GB54293-RA	74	17	14	4	14	0	-1.140290151	0.477764984	1.436883374	0.230644345	0.540930063	0	-
gnl|Amel_4.5|GB54294-RA	7199	4601	4610	3352	6542	6131	1.216737034	8.874001	5.532941544	0.018661706	0.152334248	0	+
gnl|Amel_4.5|GB54295-RA	384	207	129	31	205	196	0.557372459	3.83999836	0.770453011	0.380076946	0.684184791	0	+
gnl|Amel_4.5|GB54296-RA	423	708	826	149	139	155	-1.020126268	4.861356825	3.012594039	0.082619974	0.323687049	0	-
gnl|Amel_4.5|GB54297-RA	409	445	443	87	110	78	-1.062706311	4.175724546	3.728840923	0.053480493	0.261556688	0	-
gnl|Amel_4.5|GB54298-RA	3237	4062	3599	849	773	469	-1.183192324	7.198115359	4.482988455	0.034233811	0.209639986	0	-
gnl|Amel_4.5|GB54299-RA	6	0	0	2	0	0	0.335293763	-2.111976285	0.029215346	0.864282761	0.952965962	0	+
gnl|Amel_4.5|GB54300-RA	411	122	72	41	126	44	-0.097899696	3.125759409	0.024703284	0.875108678	0.957276607	0	-
gnl|Amel_4.5|GB54301-RA	2593	1804	3098	568	394	199	-1.448923117	6.572776853	5.823936214	0.015809526	0.138582395	0	-
gnl|Amel_4.5|GB54302-RA	193	17	10	10	36	18	-0.141071886	1.544736256	0.027055566	0.869348754	0.954773755	0	-
gnl|Amel_4.5|GB54303-RA	321	152	80	91	268	102	1.069677196	3.727235757	3.408509306	0.064861014	0.287258986	0	+
gnl|Amel_4.5|GB54308-RA	5	1	0	0	1	0	-0.954478366	-2.189761548	0.307952813	0.578939147	0.809868516	0	-
gnl|Amel_4.5|GB54309-RA	24	24	4	0	4	5	-1.220819257	-0.282089184	1.359683906	0.243592271	0.554578091	0	-
gnl|Amel_4.5|GB54310-RA	67	117	52	6	8	27	-1.300564231	1.729946155	2.643753122	0.103957694	0.362518351	0	-
gnl|Amel_4.5|GB54311-RA	358	118	137	58	77	45	-0.363885151	3.133903817	0.401346006	0.526394941	0.780933738	0	-
gnl|Amel_4.5|GB54312-RA	315	34	12	2	70	6	-0.741239532	2.02098407	0.527707619	0.467572222	0.740879578	0	-
gnl|Amel_4.5|GB54313-RA	195	39	22	2	26	5	-1.531908105	1.480709134	3.083240165	0.079102793	0.317727761	0	-
gnl|Amel_4.5|GB54314-RA	3254	3386	3185	1373	656	678	-0.563165679	7.240319338	0.934730803	0.333636639	0.644438623	0	-
gnl|Amel_4.5|GB54315-RA	210	86	42	19	93	39	0.181137772	2.489764644	0.073992546	0.785609941	0.918058854	0	+
gnl|Amel_4.5|GB54316-RA	10	2	9	0	7	3	0.056593937	-0.969105819	0.002612767	0.959233701	0.985343637	0	+
gnl|Amel_4.5|GB54319-RA	518	138	125	115	328	212	1.171307609	4.226292065	4.428544787	0.035342629	0.213119115	0	+
gnl|Amel_4.5|GB54320-RA	191	103	62	56	294	210	1.936053914	3.763198996	9.721516988	0.001821231	0.034568315	1	+
gnl|Amel_4.5|GB54321-RA	693	377	215	108	240	130	-0.093908272	4.320743362	0.03317308	0.85547695	0.949667271	0	-
gnl|Amel_4.5|GB54325-RA	10	12	12	4	2	8	-0.038258348	-0.444123024	0.001624028	0.967854567	0.988587739	0	-
gnl|Amel_4.5|GB54326-RA	143	44	128	7	18	12	-1.882921182	1.949501792	6.607442668	0.01015534	0.104294652	0	-
gnl|Amel_4.5|GB54328-RA	1872	633	518	207	345	254	-0.471275359	5.314715969	0.94297276	0.331514495	0.642647588	0	-
gnl|Amel_4.5|GB54329-RA	42	10	13	0	16	4	-0.434687673	0.102899884	0.197985655	0.656351704	0.852428215	0	-
gnl|Amel_4.5|GB54330-RA	1668	569	894	191	458	222	-0.567295981	5.433658756	1.284251263	0.257110079	0.567542782	0	-
gnl|Amel_4.5|GB54331-RA	38590	19609	20327	5099	7952	4814	-0.832578938	9.996015508	2.772210636	0.095913616	0.35070455	0	-
gnl|Amel_4.5|GB54332-RA	643	58	57	18	93	47	-0.67912322	3.056995624	0.798587682	0.371515965	0.676734219	0	-
gnl|Amel_4.5|GB54333-RA	4	0	3	1	0	4	0.898531978	-1.802785073	0.373781238	0.540950349	0.789669929	0	+
gnl|Amel_4.5|GB54334-RA	37	50	62	28	8	20	-0.170108571	1.478948919	0.045845112	0.830457599	0.937485547	0	-
gnl|Amel_4.5|GB54335-RA	107	42	45	13	27	6	-0.764681656	1.450200329	1.139986043	0.285655277	0.597853743	0	-
gnl|Amel_4.5|GB54336-RA	25	8	18	0	2	4	-1.778944268	-0.364857161	2.901260122	0.088510336	0.33632221	0	-
gnl|Amel_4.5|GB54337-RA	353	701	637	86	39	93	-1.763434966	4.449985132	7.177882338	0.007380777	0.087190502	0	-
gnl|Amel_4.5|GB54338-RA	904	2429	1755	687	181	322	-0.862081044	6.290284242	1.55986232	0.21168538	0.519655309	0	-
gnl|Amel_4.5|GB54339-RA	27	30	67	23	15	35	0.368847313	1.504131505	0.216056547	0.6420612	0.845852684	0	+
gnl|Amel_4.5|GB54340-RA	520	114	109	56	73	34	-0.661316769	3.179135928	1.152634352	0.282998366	0.595137058	0	-
gnl|Amel_4.5|GB54341-RA	3828	2252	1558	1066	872	837	-0.056723446	6.939166039	0.012590822	0.910657827	0.970266407	0	-
gnl|Amel_4.5|GB54342-RA	865	239	174	77	188	74	-0.474418504	4.028307495	0.69041308	0.406023912	0.703131759	0	-
gnl|Amel_4.5|GB54343-RA	2751	1535	2294	354	613	291	-1.183974252	6.391142904	5.280101392	0.021570492	0.163402348	0	-
gnl|Amel_4.5|GB54344-RA	1013	562	684	156	172	83	-1.167457524	4.829400051	4.892776502	0.026969281	0.184022937	0	-
gnl|Amel_4.5|GB54345-RA	1	1	0	2	2	0	2.084560849	-2.212868455	1.888035325	0.169423684	0.465698527	0	+
gnl|Amel_4.5|GB54346-RA	376	547	590	202	50	89	-0.876649581	4.508020889	1.66736769	0.196611482	0.499682479	0	-
gnl|Amel_4.5|GB54347-RA	3005	820	483	118	663	397	-0.441440433	5.747434495	0.556533772	0.45566022	0.735351751	0	-
gnl|Amel_4.5|GB54348-RA	1614	1750	1553	404	825	758	-0.151490889	6.422657977	0.086300109	0.768934576	0.908964065	0	-
gnl|Amel_4.5|GB54349-RA	6	21	17	2	0	4	-1.688364534	-0.41440467	2.126936469	0.144729763	0.430876763	0	-
gnl|Amel_4.5|GB54350-RA	138	126	90	21	36	23	-0.920971891	2.326228221	2.195508826	0.138413496	0.421990034	0	-
gnl|Amel_4.5|GB54351-RA	8785	3772	2901	756	1343	2105	-0.467459809	7.70996965	0.737080758	0.390597623	0.691297431	0	-
gnl|Amel_4.5|GB54352-RA	4	0	2	0	0	0	-3.530593353	-2.261498971	2.625266924	0.105174817	0.364342356	0	-
gnl|Amel_4.5|GB54353-RA	80	39	22	0	20	11	-0.917865087	0.977944238	1.084860636	0.297612738	0.60960863	0	-
gnl|Amel_4.5|GB54354-RA	987	973	697	379	398	405	0.094151535	5.609073718	0.036263936	0.848971469	0.946093462	0	+
gnl|Amel_4.5|GB54355-RA	17660	8536	6944	2258	5084	4003	-0.218235859	8.955004343	0.184917754	0.667180624	0.857078858	0	-
gnl|Amel_4.5|GB54356-RA	175	59	100	292	951	496	3.622933004	5.185134405	40.08792576	2.42785E-10	7.97481E-08	1	+
gnl|Amel_4.5|GB54357-RA	23	6	15	2	42	25	1.81750099	0.734324952	4.059693374	0.043918473	0.237464997	0	+
gnl|Amel_4.5|GB54358-RA	984	921	1097	1178	1943	2545	2.087861603	7.185512299	13.74234261	0.000209674	0.006774298	1	+
gnl|Amel_4.5|GB54359-RA	11	10	7	23	61	46	3.404649482	1.396037424	20.07929434	7.42967E-06	0.000477477	1	+
gnl|Amel_4.5|GB54361-RA	73	60	16	65	127	133	2.466781057	2.92860133	13.88943287	0.000193886	0.006393867	1	+
gnl|Amel_4.5|GB54362-RA	246	158	65	37	67	63	-0.121598552	2.879259191	0.040862291	0.839803968	0.94121367	0	-
gnl|Amel_4.5|GB54363-RA	1458	632	337	223	454	309	0.110346722	5.2711264	0.050204225	0.822708288	0.934536552	0	+
gnl|Amel_4.5|GB54364-RA	637	210	123	77	172	62	-0.210236948	3.760803795	0.129429751	0.719024026	0.883739644	0	-
gnl|Amel_4.5|GB54365-RA	2667	2819	2097	843	745	758	-0.431454562	6.893530612	0.691433003	0.405677391	0.702773974	0	-
gnl|Amel_4.5|GB54366-RA	749	404	342	201	87	50	-0.680853446	4.336956153	1.204519482	0.272420247	0.585384231	0	-
gnl|Amel_4.5|GB54367-RA	748	733	794	149	112	120	-1.33837408	4.888643046	5.956125066	0.01466624	0.132489146	0	-
